flow,rows_id,fold
nnTrain,fri_c2_500_5_task-3657,3
nnTrain,kc2_task-3913,4
nnTrain,fri_c2_1000_25_task-3766,5
nnTrain,wilt_task-9889,6
nnTrain,volcanoes-a4_task-9926,7
nnTrain,banknote-authentication_task-10093,8
nnTrain,yeast_task-2073,9
nnTrain,volcanoes-a2_task-9924,10
nodeHarvest,fri_c3_500_25_task-3759,1
nodeHarvest,CastMetal1_task-10096,2
nodeHarvest,kc3_task-3915,3
nodeHarvest,balance-scale_task-3860,4
nodeHarvest,fri_c0_1000_10_task-3710,5
nodeHarvest,fri_c2_500_25_task-3743,6
nodeHarvest,fri_c2_500_50_task-3783,7
nodeHarvest,balloon_task-3777,8
nodeHarvest,fri_c1_250_50_task-3635,9
nodeHarvest,qsar-biodeg_task-9957,10
nodeHarvest,delta_ailerons_task-3668,1
nodeHarvest,fri_c4_500_25_task-3703,2
nodeHarvest,hayes-roth_task-3837,3
nodeHarvest,sonar_task-39,4
nodeHarvest,fri_c3_500_10_task-3799,5
nodeHarvest,pwLinear_task-3587,6
nodeHarvest,fri_c2_250_25_task-3659,7
nodeHarvest,acute-inflammations_task-10089,8
nodeHarvest,mfeat-factors_task-3841,9
nodeHarvest,strikes_task-3636,10
nodeHarvest,mc2_task-3905,1
nodeHarvest,fri_c0_250_10_task-3629,2
nodeHarvest,fri_c1_500_10_task-3689,3
nodeHarvest,PieChart1_task-10097,4
nodeHarvest,chscase_census4_task-3770,5
nodeHarvest,mammography_task-3483,6
nodeHarvest,pc1_req_task-4001,7
nodeHarvest,rabe_266_task-3647,8
nodeHarvest,PizzaCutter3_task-7549,9
nodeHarvest,ar4_task-3911,10
nodeHarvest,fri_c0_100_50_task-3715,1
nodeHarvest,fri_c1_100_5_task-3694,2
nodeHarvest,chatfield_4_task-3685,3
nodeHarvest,fri_c0_250_50_task-3598,4
nodeHarvest,pc3_task-3903,5
nodeHarvest,fri_c3_1000_5_task-3678,6
nodeHarvest,fri_c1_100_25_task-3677,7
nodeHarvest,chscase_census3_task-3771,8
nodeHarvest,fri_c1_500_5_task-3734,9
nodeHarvest,analcatdata_authorship_task-3833,10
nodeHarvest,PizzaCutter3_task-7559,1
nodeHarvest,oil_spill_task-3484,2
nodeHarvest,MegaWatt1_task-7556,3
nodeHarvest,fri_c2_100_25_task-3641,4
nodeHarvest,Australian_task-3019,5
nodeHarvest,diabetes_task-37,6
nodeHarvest,disclosure_z_task-3794,7
nodeHarvest,wdbc_task-9946,8
nodeHarvest,MagicTelescope_task-3954,9
nodeHarvest,vertebra-column_task-9940,10
nodeHarvest,cal_housing_task-3687,1
nodeHarvest,kdd_JapaneseVowels_task-3839,2
nodeHarvest,CostaMadre1_task-7557,3
nodeHarvest,housing_task-3718,4
nodeHarvest,fri_c0_100_10_task-3673,5
nodeHarvest,chscase_funds_task-3666,6
nodeHarvest,PieChart2_task-10098,7
nodeHarvest,page-blocks_task-3884,8
nodeHarvest,vehicle_task-3857,9
nodeHarvest,fri_c4_500_10_task-3720,10
nodeHarvest,prnn_fglass_task-3859,1
nodeHarvest,fri_c4_250_25_task-3796,2
nodeHarvest,fri_c2_1000_10_task-3776,3
nodeHarvest,fri_c4_250_50_task-3781,4
nodeHarvest,MegaWatt1_task-7547,5
nodeHarvest,bodyfat_task-3644,6
nodeHarvest,tecator_task-3716,7
nodeHarvest,transplant_task-3748,8
nodeHarvest,fri_c4_500_100_task-3608,9
nodeHarvest,ilpd_task-9971,10
nodeHarvest,PizzaCutter1_task-7558,1
nodeHarvest,fri_c0_1000_5_task-3664,2
nodeHarvest,fri_c0_500_10_task-3806,3
nodeHarvest,ringnorm_task-9959,4
nodeHarvest,triazines_task-3653,5
nodeHarvest,fri_c0_100_5_task-3620,6
nodeHarvest,fri_c1_1000_10_task-3773,7
nodeHarvest,visualizing_soil_task-3786,8
nodeHarvest,pol_task-3588,9
nodeHarvest,space_ga_task-3603,10
nodeHarvest,bank-marketing_task-9899,1
nodeHarvest,SPECTF_task-3496,2
nodeHarvest,disclosure_x_bias_task-3640,3
nodeHarvest,fri_c3_1000_50_task-3671,4
nodeHarvest,banana_task-10091,5
nodeHarvest,visualizing_environmental_task-3602,6
nodeHarvest,fri_c0_100_25_task-3752,7
nodeHarvest,hill-valley_task-9893,8
nodeHarvest,fri_c3_100_10_task-3648,9
nodeHarvest,fri_c0_500_50_task-3751,10
nodeHarvest,prnn_synth_task-3555,1
nodeHarvest,fri_c4_1000_25_task-3589,2
nodeHarvest,disclosure_x_noise_task-3692,3
nodeHarvest,ionosphere_task-57,4
nodeHarvest,ozone-level-8hr_task-9978,5
nodeHarvest,wilt_task-9889,6
nodeHarvest,puma8NH_task-3681,7
nodeHarvest,fri_c2_1000_50_task-3730,8
nodeHarvest,delta_elevators_task-3684,9
nodeHarvest,fri_c3_100_5_task-3779,10
nodeHarvest,fri_c0_1000_50_task-3767,1
nodeHarvest,kc1-top5_task-3898,2
nodeHarvest,PieChart4_task-10100,3
nodeHarvest,boston_task-3736,4
nodeHarvest,fri_c1_500_25_task-3645,5
nodeHarvest,segment_task-3821,6
nodeHarvest,jEdit_4.0_4.2_task-3921,7
nodeHarvest,optdigits_task-3843,8
nodeHarvest,machine_cpu_task-3599,9
nodeHarvest,fri_c2_1000_5_task-3775,10
nodeHarvest,stock_task-3706,1
nodeHarvest,no2_task-3749,2
nodeHarvest,fri_c2_250_5_task-3774,3
nodeHarvest,fri_c3_500_50_task-3800,4
nodeHarvest,fri_c3_100_50_task-3582,5
nodeHarvest,wine_task-3836,6
nodeHarvest,BNG(breast-w)_task-2142,7
nodeHarvest,kc2_task-3913,8
nodeHarvest,fri_c3_250_5_task-3610,9
nodeHarvest,fertility_task-9984,10
nodeHarvest,cpu_act_task-3627,1
nodeHarvest,autoPrice_task-3622,2
nodeHarvest,fri_c2_500_10_task-3733,3
nodeHarvest,badges2_task-3955,4
nodeHarvest,electricity_task-219,5
nodeHarvest,mfeat-karhunen_task-3883,6
nodeHarvest,disclosure_x_tampered_task-3660,7
nodeHarvest,fri_c1_1000_50_task-3702,8
nodeHarvest,fri_c4_100_100_task-3693,9
nodeHarvest,fri_c0_500_25_task-3789,10
nodeHarvest,house_8L_task-3708,1
nodeHarvest,wholesale-customers_task-9991,2
nodeHarvest,mfeat-zernike_task-3858,3
nodeHarvest,letter_task-3840,4
nodeHarvest,fri_c1_100_10_task-3654,5
nodeHarvest,chscase_census5_task-3769,6
nodeHarvest,cloud_task-3753,7
nodeHarvest,mu284_task-3744,8
nodeHarvest,bank8FM_task-3591,9
nodeHarvest,ar6_task-3914,10
nodeHarvest,wind_task-3712,1
nodeHarvest,PieChart3_task-10099,2
nodeHarvest,fri_c1_500_50_task-3632,3
nodeHarvest,wholesale-customers_task-9988,4
nodeHarvest,lsvt_task-9975,5
nodeHarvest,analcatdata_supreme_task-3594,6
nodeHarvest,fri_c1_250_25_task-3612,7
nodeHarvest,fried_task-3764,8
nodeHarvest,PizzaCutter1_task-7548,9
nodeHarvest,fri_c2_100_5_task-3592,10
nodeHarvest,wisconsin_task-3619,1
nodeHarvest,houses_task-3688,2
nodeHarvest,fri_c1_250_5_task-3596,3
nodeHarvest,fri_c1_250_10_task-3798,4
nodeHarvest,acute-inflammations_task-9901,5
nodeHarvest,ada_agnostic_task-3896,6
nodeHarvest,planning-relax_task-9953,7
nodeHarvest,fri_c0_250_25_task-3639,8
nodeHarvest,fri_c4_500_50_task-3670,9
nodeHarvest,analcatdata_creditscore_task-3552,10
nodeHarvest,quake_task-3811,1
nodeHarvest,fri_c3_1000_25_task-3581,2
nodeHarvest,vinnie_task-3724,3
nodeHarvest,mfeat-morphological_task-3825,4
nodeHarvest,fri_c3_100_25_task-3634,5
nodeHarvest,analcatdata_wildcat_task-3614,6
nodeHarvest,kc1-binary_task-3916,7
nodeHarvest,fri_c4_100_25_task-3732,8
nodeHarvest,fri_c1_100_50_task-3740,9
nodeHarvest,kin8nm_task-3672,10
nodeHarvest,banknote-authentication_task-10093,1
nodeHarvest,heart-statlog_task-52,2
nodeHarvest,fri_c2_500_5_task-3657,3
nodeHarvest,fri_c2_250_50_task-3741,4
nodeHarvest,pollen_task-3735,5
nodeHarvest,pc2_task-3919,6
nodeHarvest,analcatdata_challenger_task-3876,7
nodeHarvest,fri_c2_100_10_task-3628,8
nodeHarvest,fri_c3_250_25_task-3697,9
nodeHarvest,mw1_task-3920,10
nodeHarvest,blood-transfusion-service-center_task-10101,1
nodeHarvest,fri_c4_100_10_task-3742,2
nodeHarvest,fri_c1_1000_5_task-3609,3
nodeHarvest,ar1_task-3909,4
nodeHarvest,scene_task-3485,5
nodeHarvest,eeg-eye-state_task-9983,6
nodeHarvest,pm10_task-3616,7
nodeHarvest,spambase_task-43,8
nodeHarvest,rmftsa_sleepdata_task-3607,9
nodeHarvest,fri_c0_250_5_task-3642,10
nodeHarvest,sa-heart_task-9961,1
nodeHarvest,bank32nh_task-3698,2
nodeHarvest,hill-valley_task-9970,3
nodeHarvest,wilt_task-9914,4
nodeHarvest,ecoli_task-3874,5
nodeHarvest,pc4_task-3902,6
nodeHarvest,chscase_vine2_task-3679,7
nodeHarvest,pc1_task-3918,8
nodeHarvest,autoUniv-au1-1000_task-9909,9
nodeHarvest,analcatdata_lawsuit_task-3542,10
nodeHarvest,waveform-5000_task-3842,1
nodeHarvest,chscase_geyser1_task-3758,2
nodeHarvest,cpu_small_task-3601,3
nodeHarvest,mfeat-fourier_task-3834,4
nodeHarvest,visualizing_galaxy_task-3788,5
nodeHarvest,puma32H_task-3618,6
nodeHarvest,plasma_retinol_task-3778,7
nodeHarvest,rmftsa_ladata_task-3583,8
nodeHarvest,2dplanes_task-3593,9
nodeHarvest,fri_c0_1000_25_task-3714,10
nodeHarvest,phoneme_task-9952,1
nodeHarvest,fri_c4_250_10_task-3727,2
nodeHarvest,quake_task-3638,3
nodeHarvest,chscase_census6_task-3763,4
nodeHarvest,chscase_census2_task-3772,5
nodeHarvest,fri_c0_500_5_task-3747,6
nodeHarvest,parkinsons_task-9951,7
nodeHarvest,fri_c1_1000_25_task-3780,8
nodeHarvest,fri_c2_250_10_task-3695,9
nodeHarvest,cmc_task-3846,10
nodeHarvest,ailerons_task-3600,1
nodeHarvest,fri_c4_1000_100_task-3584,2
nodeHarvest,mozilla4_task-3899,3
nodeHarvest,fri_c4_1000_50_task-3662,4
nodeHarvest,elevators_task-3711,5
nodeHarvest,yeast_ml8_task-3488,6
nodeHarvest,mv_task-3745,7
nodeHarvest,kc1_task-3917,8
nodeHarvest,fri_c3_500_5_task-3615,9
nodeHarvest,fri_c3_250_50_task-3737,10
nodeHarvest,fri_c3_250_10_task-3658,1
nodeHarvest,iris_task-3832,2
nodeHarvest,analcatdata_seropositive_task-3784,3
nodeHarvest,fri_c3_1000_10_task-3606,4
nodeHarvest,house_16H_task-3686,5
nodeHarvest,jEdit_4.2_4.3_task-3901,6
nodeHarvest,glass_task-3868,7
nodeHarvest,fri_c4_1000_10_task-3617,8
nodeHarvest,mc1_task-3907,9
nodeHarvest,Click_prediction_small_task-7295,10
nodeHarvest,fri_c4_250_100_task-3699,1
nodeHarvest,steel-plates-fault_task-9967,2
nodeHarvest,kdd_synthetic_control_task-3867,3
nodeHarvest,humandevel_task-3787,4
nodeHarvest,datatrieve_task-3923,5
nodeHarvest,pendigits_task-3882,6
nodeHarvest,fri_c4_100_50_task-3795,7
nodeHarvest,fri_c2_100_50_task-3785,8
nodeHarvest,twonorm_task-9943,9
nodeHarvest,climate-model-simulation-crashes_task-9980,10
nodeHarvest,fri_c2_1000_25_task-3766,1
OneR,wilt_task-9889,1
OneR,volcanoes-a3_task-9925,2
OneR,yeast_task-2073,3
OneR,volcanoes-b6_task-9932,4
OneR,fri_c2_1000_5_task-3775,5
OneR,visualizing_environmental_task-3602,6
OneR,banana_task-10091,7
OneR,sonar_task-39,8
OneR,disclosure_z_task-3794,9
OneR,cardiotocography_task-9898,10
OneR,fri_c1_250_10_task-3798,1
OneR,vowel_task-3022,2
OneR,volcanoes-b3_task-9929,3
OneR,cmc_task-23,4
OneR,kropt_task-2076,5
OneR,lowbwt_task-3804,6
OneR,one-hundred-plants-texture_task-9956,7
OneR,fertility_task-9984,8
OneR,ecoli_task-3874,9
OneR,stock_task-3706,10
OneR,fri_c3_100_5_task-3779,1
OneR,delta_ailerons_task-3668,2
OneR,qsar-biodeg_task-9957,3
OneR,fri_c4_250_10_task-3727,4
OneR,wdbc_task-9946,5
OneR,kr-vs-kp_task-3,6
OneR,fri_c4_100_100_task-3693,7
OneR,analcatdata_dmft_task-3877,8
OneR,PizzaCutter1_task-7548,9
OneR,chatfield_4_task-3685,10
OneR,fri_c2_100_25_task-3641,1
OneR,delta_elevators_task-3684,2
OneR,grub-damage_task-3888,3
OneR,mfeat-karhunen_task-3883,4
OneR,spambase_task-43,5
OneR,mfeat-zernike_task-22,6
OneR,fri_c0_250_50_task-3598,7
OneR,mfeat-karhunen_task-16,8
OneR,hayes-roth_task-3837,9
OneR,autoUniv-au7-700_task-9905,10
OneR,house_16H_task-3686,1
OneR,monks-problems-1_task-3492,2
OneR,kdd_synthetic_control_task-3867,3
OneR,wine_task-2382,4
OneR,anneal_task-2867,5
OneR,fri_c4_500_100_task-3608,6
OneR,heart-long-beach_task-9947,7
OneR,wall-robot-navigation_task-9942,8
OneR,Smartphone-Based_Recognition_of_Human_Activities_task-10104,9
OneR,parkinsons_task-9951,10
OneR,housing_task-3718,1
OneR,quake_task-3811,2
OneR,nursery_task-3822,3
OneR,chess_task-3952,4
OneR,MegaWatt1_task-7556,5
OneR,fri_c1_250_25_task-3612,6
OneR,arsenic-female-lung_task-3813,7
OneR,mammography_task-3483,8
OneR,rmftsa_ladata_task-3583,9
OneR,mu284_task-3744,10
OneR,kin8nm_task-3672,1
OneR,ringnorm_task-9959,2
OneR,pm10_task-3616,3
OneR,planning-relax_task-9953,4
OneR,puma32H_task-3618,5
OneR,energy-efficiency_task-9990,6
OneR,transplant_task-3748,7
OneR,analcatdata_creditscore_task-3552,8
OneR,mfeat-pixel_task-20,9
OneR,fri_c3_250_10_task-3658,10
OneR,steel-plates-fault_task-9967,1
OneR,visualizing_livestock_task-3731,2
OneR,heart-statlog_task-52,3
OneR,satimage_task-2074,4
OneR,lsvt_task-9975,5
OneR,volcanoes-e3_task-9917,6
OneR,pendigits_task-3882,7
OneR,analcatdata_apnea2_task-3631,8
OneR,cnae-9_task-9981,9
OneR,lymph_task-10,10
OneR,waveform-5000_task-3842,1
OneR,mfeat-zernike_task-3858,2
OneR,volcanoes-e1_task-9915,3
OneR,elevators_task-3711,4
OneR,vertebra-column_task-9939,5
OneR,autoPrice_task-3622,6
OneR,mc2_task-3905,7
OneR,fri_c3_1000_5_task-3678,8
OneR,volcanoes-d4_task-9923,9
OneR,volcanoes-a4_task-9926,10
OneR,analcatdata_authorship_task-3549,1
OneR,puma8NH_task-3681,2
OneR,mfeat-pixel_task-3885,3
OneR,acute-inflammations_task-10089,4
OneR,veteran_task-3585,5
OneR,optdigits_task-28,6
OneR,kc1-binary_task-3916,7
OneR,ionosphere_task-57,8
OneR,socmob_task-3797,9
OneR,Australian_task-3019,10
OneR,fri_c4_100_25_task-3732,1
OneR,micro-mass_task-9950,2
OneR,analcatdata_germangss_task-3564,3
OneR,pollen_task-3735,4
OneR,tic-tac-toe_task-49,5
OneR,volcanoes-d2_task-9921,6
OneR,backache_task-3554,7
OneR,analcatdata_boxing2_task-3538,8
OneR,triazines_task-3653,9
OneR,fri_c0_1000_50_task-3767,10
OneR,chscase_census2_task-3772,1
OneR,BNG(breast-w)_task-2142,2
OneR,vertebra-column_task-9940,3
OneR,splice_task-3816,4
OneR,scene_task-3485,5
OneR,datatrieve_task-3923,6
OneR,prnn_crabs_task-3539,7
OneR,fri_c3_1000_10_task-3606,8
OneR,arsenic-female-bladder_task-3812,9
OneR,fri_c3_500_50_task-3800,10
OneR,fri_c0_100_10_task-3673,1
OneR,wholesale-customers_task-9988,2
OneR,pwLinear_task-3587,3
OneR,fri_c0_100_25_task-3752,4
OneR,molecular-biology_promoters_task-3819,5
OneR,acute-inflammations_task-9901,6
OneR,rmftsa_sleepdata_task-3607,7
OneR,credit-g_task-31,8
OneR,oil_spill_task-3484,9
OneR,iris_task-7306,10
OneR,optdigits_task-3843,1
OneR,pc3_task-3903,2
OneR,phoneme_task-9952,3
OneR,fri_c1_250_50_task-3635,4
OneR,balloon_task-3777,5
OneR,fri_c2_250_25_task-3659,6
OneR,qualitative-bankruptcy_task-9958,7
OneR,kc1-top5_task-3898,8
OneR,fri_c1_500_50_task-3632,9
OneR,volcanoes-b2_task-9928,10
OneR,wall-robot-navigation_task-9941,1
OneR,diggle_table_a2_task-3578,2
OneR,zoo_task-3828,3
OneR,disclosure_x_tampered_task-3660,4
OneR,wholesale-customers_task-9991,5
OneR,leaf_task-9973,6
OneR,seeds_task-9962,7
OneR,fri_c1_250_5_task-3596,8
OneR,fri_c1_100_10_task-3654,9
OneR,mfeat-morphological_task-18,10
OneR,fri_c1_1000_5_task-3609,1
OneR,flags_task-3875,2
OneR,prnn_fglass_task-3815,3
OneR,visualizing_soil_task-3786,4
OneR,breast-tissue_task-10095,5
OneR,JapaneseVowels_task-3510,6
OneR,ozone-level-8hr_task-9978,7
OneR,segment_task-36,8
OneR,pc4_task-3902,9
OneR,strikes_task-3636,10
OneR,twonorm_task-9943,1
OneR,autoUniv-au6-400_task-9907,2
OneR,fri_c2_100_50_task-3785,3
OneR,vinnie_task-3724,4
OneR,robot-failures-lp5_task-9938,5
OneR,fri_c4_1000_10_task-3617,6
OneR,blood-transfusion-service-center_task-10101,7
OneR,spectrometer_task-3486,8
OneR,cpu_task-3661,9
OneR,chscase_vine2_task-3679,10
OneR,fri_c4_500_25_task-3703,1
OneR,heart-switzerland_task-9948,2
OneR,fri_c1_500_5_task-3734,3
OneR,fri_c2_250_50_task-3741,4
OneR,tae_task-47,5
OneR,pol_task-3588,6
OneR,volcanoes-b1_task-9927,7
OneR,fruitfly_task-3580,8
OneR,fri_c1_100_5_task-3694,9
OneR,blogger_task-10094,10
OneR,volcanoes-e2_task-9916,1
OneR,fri_c0_1000_25_task-3714,2
OneR,fri_c0_500_5_task-3747,3
OneR,mv_task-3745,4
OneR,analcatdata_chlamydia_task-3739,5
OneR,2dplanes_task-3593,6
OneR,fri_c4_1000_25_task-3589,7
OneR,analcatdata_apnea1_task-3633,8
OneR,kr-vs-k_task-9972,9
OneR,ar6_task-3914,10
OneR,balance-scale_task-3860,1
OneR,nursery_task-9892,2
OneR,pc2_task-3919,3
OneR,one-hundred-plants-margin_task-9954,4
OneR,fri_c4_1000_100_task-3584,5
OneR,Click_prediction_small_task-7295,6
OneR,fri_c3_1000_50_task-3671,7
OneR,lymph_task-3869,8
OneR,fri_c1_1000_10_task-3773,9
OneR,fri_c3_500_5_task-3615,10
OneR,PopularKids_task-3937,1
OneR,chscase_census3_task-3771,2
OneR,analcatdata_michiganacc_task-3637,3
OneR,jEdit_4.0_4.2_task-3921,4
OneR,hill-valley_task-9893,5
OneR,ar1_task-3909,6
OneR,autoUniv-au6-750_task-9904,7
OneR,CostaMadre1_task-7557,8
OneR,ilpd_task-9971,9
OneR,fri_c4_500_10_task-3720,10
OneR,cpu_act_task-3627,1
OneR,fri_c3_100_25_task-3634,2
OneR,BNG(tic-tac-toe)_task-206,3
OneR,haberman_task-42,4
OneR,analcatdata_boxing1_task-3540,5
OneR,fri_c1_100_50_task-3740,6
OneR,volcanoes-b5_task-9931,7
OneR,disclosure_x_noise_task-3692,8
OneR,cloud_task-3753,9
OneR,servo_task-3613,10
OneR,analcatdata_wildcat_task-3614,1
OneR,analcatdata_vineyard_task-3590,2
OneR,hill-valley_task-9970,3
OneR,badges2_task-3955,4
OneR,rmftsa_ctoarrivals_task-3676,5
OneR,waveform-5000_task-58,6
OneR,PieChart1_task-10097,7
OneR,fri_c2_250_5_task-3774,8
OneR,mfeat-fourier_task-14,9
OneR,fri_c1_100_25_task-3677,10
OneR,boston_corrected_task-3690,1
OneR,ailerons_task-3600,2
OneR,house_8L_task-3708,3
OneR,cpu_small_task-3601,4
OneR,PizzaCutter1_task-7558,5
OneR,synthetic_control_task-3512,6
OneR,volcanoes-d3_task-9922,7
OneR,semeion_task-9964,8
OneR,glass_task-3868,9
OneR,fri_c0_250_5_task-3642,10
OneR,PizzaCutter3_task-7559,1
OneR,energy-efficiency_task-9989,2
OneR,fri_c0_250_25_task-3639,3
OneR,fri_c4_250_25_task-3796,4
OneR,nursery_task-26,5
OneR,iris_task-3832,6
OneR,abalone_task-3586,7
OneR,humandevel_task-3787,8
OneR,micro-mass_task-9949,9
OneR,analcatdata_germangss_task-3887,10
OneR,no2_task-3749,1
OneR,rabe_266_task-3647,2
OneR,fri_c2_100_5_task-3592,3
OneR,page-blocks_task-3884,4
OneR,fri_c0_1000_5_task-3664,5
OneR,pc1_req_task-4001,6
OneR,analcatdata_dmft_task-3560,7
OneR,PizzaCutter3_task-7549,8
OneR,chscase_census4_task-3770,9
OneR,heart-h_task-9894,10
OneR,fri_c3_250_5_task-3610,1
OneR,kc2_task-3913,2
OneR,fri_c2_1000_25_task-3766,3
OneR,disclosure_x_bias_task-3640,4
OneR,fri_c4_1000_50_task-3662,5
OneR,volcanoes-e5_task-9919,6
OneR,arsenic-male-bladder_task-3810,7
OneR,autoUniv-au7-500_task-9903,8
OneR,fri_c0_100_5_task-3620,9
OneR,user-knowledge_task-9944,10
OneR,fri_c0_250_10_task-3629,1
OneR,wilt_task-9914,2
OneR,mc1_task-3907,3
OneR,arsenic-male-lung_task-3814,4
OneR,car_task-3854,5
OneR,autoUniv-au7-1100_task-9906,6
OneR,fri_c1_1000_50_task-3702,7
OneR,molecular-biology_promoters_task-2373,8
OneR,zoo_task-60,9
OneR,volcanoes-e4_task-9918,10
OneR,bodyfat_task-3644,1
OneR,plasma_retinol_task-3778,2
OneR,grub-damage_task-3497,3
OneR,robot-failures-lp4_task-9937,4
OneR,tamilnadu-electricity_task-9968,5
OneR,visualizing_galaxy_task-3788,6
OneR,sensory_task-3691,7
OneR,bank8FM_task-3591,8
OneR,letter_task-3840,9
OneR,newton_hema_task-3649,10
OneR,prnn_synth_task-3555,1
OneR,fri_c2_500_50_task-3783,2
OneR,fri_c3_100_50_task-3582,3
OneR,splice_task-45,4
OneR,autoUniv-au4-2500_task-9908,5
OneR,volcanoes-c1_task-9933,6
OneR,spectrometer_task-3817,7
OneR,PieChart4_task-10100,8
OneR,fri_c1_500_10_task-3689,9
OneR,analcatdata_apnea3_task-3630,10
OneR,car_task-21,1
OneR,fri_c3_250_25_task-3697,2
OneR,cmc_task-3846,3
OneR,wall-robot-navigation_task-9960,4
OneR,fri_c2_250_10_task-3695,5
OneR,cal_housing_task-3687,6
OneR,breast-tissue_task-9897,7
OneR,abalone_task-9900,8
OneR,autoUniv-au1-1000_task-9909,9
OneR,prnn_fglass_task-3859,10
OneR,BNG(cmc)_task-2146,1
OneR,CastMetal1_task-10096,2
OneR,glass_task-40,3
OneR,collins_task-3850,4
OneR,kdd_JapaneseVowels_task-3839,5
OneR,iris_task-59,6
OneR,fri_c1_500_25_task-3645,7
OneR,teachingAssistant_task-3949,8
OneR,fri_c0_1000_10_task-3710,9
OneR,PieChart3_task-10099,10
OneR,pc1_task-3918,1
OneR,wind_task-3712,2
OneR,ada_agnostic_task-3896,3
OneR,PieChart2_task-10098,4
OneR,kc1_task-3917,5
OneR,flags_task-3018,6
OneR,vehicle_task-3857,7
OneR,yeast_ml8_task-3488,8
OneR,cardiotocography_task-9979,9
OneR,fri_c4_100_10_task-3742,10
OneR,fri_c3_250_50_task-3737,1
OneR,fri_c0_500_25_task-3789,2
OneR,bank-marketing_task-9899,3
OneR,machine_cpu_task-3599,4
OneR,mfeat-factors_task-12,5
OneR,bank32nh_task-3698,6
OneR,ecoli_task-38,7
OneR,fri_c2_1000_10_task-3776,8
OneR,fried_task-3764,9
OneR,monks-problems-2_task-3493,10
OneR,page-blocks_task-30,1
OneR,banknote-authentication_task-10093,2
OneR,volcanoes-a2_task-9924,3
OneR,tecator_task-3716,4
OneR,ar4_task-3911,5
OneR,thoracic-surgery_task-9969,6
OneR,fri_c0_100_50_task-3715,7
OneR,vowel_task-3879,8
OneR,fri_c2_1000_50_task-3730,9
OneR,analcatdata_seropositive_task-3784,10
OneR,rmftsa_sleepdata_task-3574,1
OneR,kc3_task-3915,2
OneR,quake_task-3638,3
OneR,eye_movements_task-3897,4
OneR,MegaWatt1_task-7547,5
OneR,chscase_geyser1_task-3758,6
OneR,boston_task-3736,7
OneR,fri_c3_1000_25_task-3581,8
OneR,seismic-bumps_task-9963,9
OneR,fri_c2_500_10_task-3733,10
OneR,pendigits_task-32,1
OneR,mw1_task-3920,2
OneR,abalone_task-2075,3
OneR,eeg-eye-state_task-9983,4
OneR,anneal_task-1,5
OneR,houses_task-3688,6
OneR,monks-problems-3_task-3494,7
OneR,fri_c2_500_5_task-3657,8
OneR,vehicle_task-53,9
OneR,space_ga_task-3603,10
OneR,SPECTF_task-3496,1
OneR,electricity_task-219,2
OneR,hayes-roth_task-3491,3
OneR,segment_task-3821,4
OneR,analcatdata_lawsuit_task-3542,5
OneR,diggle_table_a2_task-3683,6
OneR,volcanoes-a1_task-10103,7
OneR,autoUniv-au6-1000_task-9902,8
OneR,fri_c4_100_50_task-3795,9
OneR,sa-heart_task-9961,10
OneR,Amazon_employee_access_task-9911,1
OneR,fri_c3_100_10_task-3648,2
OneR,mozilla4_task-3899,3
OneR,diabetes_task-37,4
OneR,dresses-sales_task-9982,5
OneR,letter_task-6,6
OneR,tae_task-3818,7
OneR,sleuth_case2002_task-3765,8
OneR,fri_c3_500_10_task-3799,9
OneR,SPECT_task-3495,10
OneR,analcatdata_supreme_task-3594,1
OneR,wine_task-3836,2
OneR,fri_c0_500_10_task-3806,3
OneR,fri_c0_500_50_task-3751,4
OneR,chscase_census5_task-3769,5
OneR,chscase_census6_task-3763,6
OneR,analcatdata_authorship_task-3833,7
OneR,wisconsin_task-3619,8
OneR,analcatdata_challenger_task-3876,9
OneR,visualizing_livestock_task-3577,10
OneR,volcanoes-b4_task-9930,1
OneR,balance-scale_task-11,2
OneR,auto_price_task-3611,3
OneR,first-order-theorem-proving_task-9985,4
OneR,analcatdata_neavote_task-3729,5
OneR,fri_c4_250_100_task-3699,6
OneR,mfeat-factors_task-3841,7
OneR,collins_task-3567,8
OneR,mfeat-fourier_task-3834,9
OneR,fri_c4_250_50_task-3781,10
OneR,MagicTelescope_task-3954,1
OneR,iris_task-7555,2
OneR,fri_c2_500_25_task-3743,3
OneR,fri_c3_500_25_task-3759,4
OneR,climate-model-simulation-crashes_task-9980,5
OneR,mfeat-morphological_task-3825,6
OneR,volcanoes-d1_task-9920,7
OneR,chscase_funds_task-3666,8
OneR,fri_c4_500_50_task-3670,9
OneR,jEdit_4.2_4.3_task-3901,10
OneR,fri_c2_100_10_task-3628,1
OneR,fri_c1_1000_25_task-3780,2
OneR,one-hundred-plants-shape_task-9955,3
pamr,disclosure_x_tampered_task-3660,1
pamr,fri_c3_250_5_task-3610,2
pamr,fri_c0_1000_25_task-3714,3
pamr,CastMetal1_task-10096,4
pamr,vehicle_task-3857,5
pamr,bank8FM_task-3591,6
pamr,fri_c3_100_10_task-3648,7
pamr,fri_c4_500_10_task-3720,8
pamr,mc2_task-3905,9
pamr,PizzaCutter1_task-7548,10
pamr,fertility_task-9984,1
pamr,autoPrice_task-3622,2
pamr,fri_c3_1000_10_task-3606,3
pamr,SPECTF_task-3496,4
pamr,bank32nh_task-3698,5
pamr,fri_c2_100_50_task-3785,6
pamr,rmftsa_ladata_task-3583,7
